"Step","e75-30-baseline-20250607_004142 - val_auc","e75-30-baseline-20250607_004142 - val_auc__MIN","e75-30-baseline-20250607_004142 - val_auc__MAX","e75-28-baseline-20250607_003733 - val_auc","e75-28-baseline-20250607_003733 - val_auc__MIN","e75-28-baseline-20250607_003733 - val_auc__MAX","e75-29-baseline-20250607_003732 - val_auc","e75-29-baseline-20250607_003732 - val_auc__MIN","e75-29-baseline-20250607_003732 - val_auc__MAX","e75-26-baseline-20250607_002723 - val_auc","e75-26-baseline-20250607_002723 - val_auc__MIN","e75-26-baseline-20250607_002723 - val_auc__MAX","e75-27-baseline-20250607_002722 - val_auc","e75-27-baseline-20250607_002722 - val_auc__MIN","e75-27-baseline-20250607_002722 - val_auc__MAX","e75-25-baseline-20250607_002321 - val_auc","e75-25-baseline-20250607_002321 - val_auc__MIN","e75-25-baseline-20250607_002321 - val_auc__MAX","e75-24-baseline-20250607_001720 - val_auc","e75-24-baseline-20250607_001720 - val_auc__MIN","e75-24-baseline-20250607_001720 - val_auc__MAX","e75-23-baseline-20250607_001020 - val_auc","e75-23-baseline-20250607_001020 - val_auc__MIN","e75-23-baseline-20250607_001020 - val_auc__MAX","e75-22-baseline-20250606_234659 - val_auc","e75-22-baseline-20250606_234659 - val_auc__MIN","e75-22-baseline-20250606_234659 - val_auc__MAX","e75-21-baseline-20250606_233443 - val_auc","e75-21-baseline-20250606_233443 - val_auc__MIN","e75-21-baseline-20250606_233443 - val_auc__MAX","e75-20-baseline-20250606_233246 - val_auc","e75-20-baseline-20250606_233246 - val_auc__MIN","e75-20-baseline-20250606_233246 - val_auc__MAX","e75-19-baseline-20250606_233237 - val_auc","e75-19-baseline-20250606_233237 - val_auc__MIN","e75-19-baseline-20250606_233237 - val_auc__MAX","e75-18-baseline-20250606_232845 - val_auc","e75-18-baseline-20250606_232845 - val_auc__MIN","e75-18-baseline-20250606_232845 - val_auc__MAX","e75-17-baseline-20250606_232448 - val_auc","e75-17-baseline-20250606_232448 - val_auc__MIN","e75-17-baseline-20250606_232448 - val_auc__MAX","e75-16-baseline-20250606_224845 - val_auc","e75-16-baseline-20250606_224845 - val_auc__MIN","e75-16-baseline-20250606_224845 - val_auc__MAX","e75-15-baseline-20250606_224255 - val_auc","e75-15-baseline-20250606_224255 - val_auc__MIN","e75-15-baseline-20250606_224255 - val_auc__MAX","e75-14-baseline-20250606_223806 - val_auc","e75-14-baseline-20250606_223806 - val_auc__MIN","e75-14-baseline-20250606_223806 - val_auc__MAX","e75-13-baseline-20250606_223602 - val_auc","e75-13-baseline-20250606_223602 - val_auc__MIN","e75-13-baseline-20250606_223602 - val_auc__MAX","e75-12-baseline-20250606_221958 - val_auc","e75-12-baseline-20250606_221958 - val_auc__MIN","e75-12-baseline-20250606_221958 - val_auc__MAX","e75-11-baseline-20250606_221957 - val_auc","e75-11-baseline-20250606_221957 - val_auc__MIN","e75-11-baseline-20250606_221957 - val_auc__MAX","e75-10-baseline-20250606_221227 - val_auc","e75-10-baseline-20250606_221227 - val_auc__MIN","e75-10-baseline-20250606_221227 - val_auc__MAX","e75-9-baseline-20250606_215321 - val_auc","e75-9-baseline-20250606_215321 - val_auc__MIN","e75-9-baseline-20250606_215321 - val_auc__MAX","e75-8-baseline-20250606_215120 - val_auc","e75-8-baseline-20250606_215120 - val_auc__MIN","e75-8-baseline-20250606_215120 - val_auc__MAX","e75-7-baseline-20250606_214320 - val_auc","e75-7-baseline-20250606_214320 - val_auc__MIN","e75-7-baseline-20250606_214320 - val_auc__MAX","e75-6-baseline-20250606_214145 - val_auc","e75-6-baseline-20250606_214145 - val_auc__MIN","e75-6-baseline-20250606_214145 - val_auc__MAX","e75-5-baseline-20250606_213341 - val_auc","e75-5-baseline-20250606_213341 - val_auc__MIN","e75-5-baseline-20250606_213341 - val_auc__MAX","e75-1-baseline-20250606_210919 - val_auc","e75-1-baseline-20250606_210919 - val_auc__MIN","e75-1-baseline-20250606_210919 - val_auc__MAX","e75-4-baseline-20250606_210919 - val_auc","e75-4-baseline-20250606_210919 - val_auc__MIN","e75-4-baseline-20250606_210919 - val_auc__MAX","e75-3-baseline-20250606_210919 - val_auc","e75-3-baseline-20250606_210919 - val_auc__MIN","e75-3-baseline-20250606_210919 - val_auc__MAX","e75-2-baseline-20250606_210919 - val_auc","e75-2-baseline-20250606_210919 - val_auc__MIN","e75-2-baseline-20250606_210919 - val_auc__MAX"
"41","0.8468816631130064","0.8468816631130064","0.8468816631130064","0.8552771855010661","0.8552771855010661","0.8552771855010661","0.8526119402985074","0.8526119402985074","0.8526119402985074","","","","0.8514125799573561","0.8514125799573561","0.8514125799573561","0.8410181236673774","0.8410181236673774","0.8410181236673774","0.8508795309168443","0.8508795309168443","0.8508795309168443","","","","","","","0.8134328358208955","0.8134328358208955","0.8134328358208955","0.8044376332622603","0.8044376332622603","0.8044376332622603","0.8559434968017058","0.8559434968017058","0.8559434968017058","0.7971748400852878","0.7971748400852878","0.7971748400852878","0.8304904051172709","0.8304904051172709","0.8304904051172709","0.8439498933901919","0.8439498933901919","0.8439498933901919","0.8160314498933902","0.8160314498933902","0.8160314498933902","0.8391524520255863","0.8391524520255863","0.8391524520255863","0.8363539445628997","0.8363539445628997","0.8363539445628997","0.8139658848614072","0.8139658848614072","0.8139658848614072","0.8295575692963753","0.8295575692963753","0.8295575692963753","0.8559434968017057","0.8559434968017057","0.8559434968017057","","","","0.8408848614072495","0.8408848614072495","0.8408848614072495","0.8101679104477612","0.8101679104477612","0.8101679104477612","","","","0.8611407249466951","0.8611407249466951","0.8611407249466951","0.8528784648187634","0.8528784648187634","0.8528784648187634","","","","","","","0.8398187633262261","0.8398187633262261","0.8398187633262261"
"42","0.8500799573560767","0.8500799573560767","0.8500799573560767","0.8510127931769723","0.8510127931769723","0.8510127931769723","0.8459488272921108","0.8459488272921108","0.8459488272921108","","","","0.8471481876332623","0.8471481876332623","0.8471481876332623","0.8426172707889126","0.8426172707889126","0.8426172707889126","0.855410447761194","0.855410447761194","0.855410447761194","","","","","","","0.8415511727078892","0.8415511727078892","0.8415511727078892","0.7661247334754796","0.7661247334754796","0.7661247334754796","0.8274253731343284","0.8274253731343284","0.8274253731343284","0.7883795309168443","0.7883795309168443","0.7883795309168443","0.8380863539445629","0.8380863539445629","0.8380863539445629","0.8482142857142858","0.8482142857142858","0.8482142857142858","0.8192963752665245","0.8192963752665245","0.8192963752665245","0.8410181236673773","0.8410181236673773","0.8410181236673773","0.8298240938166312","0.8298240938166312","0.8298240938166312","0.7903784648187634","0.7903784648187634","0.7903784648187634","0.8085021321961621","0.8085021321961621","0.8085021321961621","0.8588752665245202","0.8588752665245202","0.8588752665245202","","","","","","","0.8347547974413646","0.8347547974413646","0.8347547974413646","","","","0.8524786780383795","0.8524786780383795","0.8524786780383795","0.8367537313432837","0.8367537313432837","0.8367537313432837","","","","","","","0.8386194029850745","0.8386194029850745","0.8386194029850745"
"43","0.8519456289978679","0.8519456289978679","0.8519456289978679","0.8548773987206824","0.8548773987206824","0.8548773987206824","0.8520788912579957","0.8520788912579957","0.8520788912579957","","","","","","","0.8292910447761196","0.8292910447761196","0.8292910447761196","0.886727078891258","0.886727078891258","0.886727078891258","","","","","","","0.8706023454157783","0.8706023454157783","0.8706023454157783","0.8215618336886994","0.8215618336886994","0.8215618336886994","0.8270255863539445","0.8270255863539445","0.8270255863539445","0.7861140724946696","0.7861140724946696","0.7861140724946696","0.8343550106609808","0.8343550106609808","0.8343550106609808","0.8434168443496802","0.8434168443496802","0.8434168443496802","0.8212286780383795","0.8212286780383795","0.8212286780383795","","","","0.8236940298507461","0.8236940298507461","0.8236940298507461","0.8081023454157783","0.8081023454157783","0.8081023454157783","0.7970415778251599","0.7970415778251599","0.7970415778251599","0.8608742004264393","0.8608742004264393","0.8608742004264393","","","","","","","0.8100346481876333","0.8100346481876333","0.8100346481876333","","","","0.8636727078891259","0.8636727078891259","0.8636727078891259","0.8470149253731343","0.8470149253731343","0.8470149253731343","","","","","","","0.8402185501066098","0.8402185501066098","0.8402185501066098"
"44","0.8562100213219617","0.8562100213219617","0.8562100213219617","","","","0.8506130063965884","0.8506130063965884","0.8506130063965884","","","","","","","0.8424840085287847","0.8424840085287847","0.8424840085287847","0.8639392324093818","0.8639392324093818","0.8639392324093818","","","","","","","0.8306236673773986","0.8306236673773986","0.8306236673773986","0.8288912579957356","0.8288912579957356","0.8288912579957356","0.8650053304904051","0.8650053304904051","0.8650053304904051","0.7935767590618337","0.7935767590618337","0.7935767590618337","","","","0.8471481876332623","0.8471481876332623","0.8471481876332623","0.7891791044776121","0.7891791044776121","0.7891791044776121","","","","0.8252931769722814","0.8252931769722814","0.8252931769722814","0.839685501066098","0.839685501066098","0.839685501066098","0.806769722814499","0.806769722814499","0.806769722814499","0.8643390191897655","0.8643390191897655","0.8643390191897655","","","","","","","0.8173640724946695","0.8173640724946695","0.8173640724946695","","","","0.8630063965884861","0.8630063965884861","0.8630063965884861","0.8387526652452025","0.8387526652452025","0.8387526652452025","","","","","","","0.8411513859275052","0.8411513859275052","0.8411513859275052"
"45","0.8528784648187633","0.8528784648187633","0.8528784648187633","","","","0.8528784648187633","0.8528784648187633","0.8528784648187633","","","","","","","0.8500799573560768","0.8500799573560768","0.8500799573560768","0.8488805970149252","0.8488805970149252","0.8488805970149252","","","","","","","0.8420842217484009","0.8420842217484009","0.8420842217484009","0.8194296375266524","0.8194296375266524","0.8194296375266524","0.8218283582089552","0.8218283582089552","0.8218283582089552","0.7834488272921108","0.7834488272921108","0.7834488272921108","","","","0.8451492537313433","0.8451492537313433","0.8451492537313433","0.8236273987206824","0.8236273987206824","0.8236273987206824","","","","0.8302238805970148","0.8302238805970148","0.8302238805970148","0.834088486140725","0.834088486140725","0.834088486140725","","","","0.8674040511727079","0.8674040511727079","0.8674040511727079","","","","","","","0.8277585287846482","0.8277585287846482","0.8277585287846482","","","","0.8538113006396588","0.8538113006396588","0.8538113006396588","0.8402185501066098","0.8402185501066098","0.8402185501066098","","","","","","","","",""
"46","0.8550106609808101","0.8550106609808101","0.8550106609808101","","","","0.8464818763326226","0.8464818763326226","0.8464818763326226","","","","","","","0.8391524520255862","0.8391524520255862","0.8391524520255862","0.8767324093816632","0.8767324093816632","0.8767324093816632","","","","","","","0.8432835820895523","0.8432835820895523","0.8432835820895523","","","","0.8406183368869935","0.8406183368869935","0.8406183368869935","0.785047974413646","0.785047974413646","0.785047974413646","","","","0.845549040511727","0.845549040511727","0.845549040511727","0.8128997867803838","0.8128997867803838","0.8128997867803838","","","","0.8318230277185502","0.8318230277185502","0.8318230277185502","0.8017723880597015","0.8017723880597015","0.8017723880597015","","","","0.8622068230277186","0.8622068230277186","0.8622068230277186","","","","","","","0.8210954157782516","0.8210954157782516","0.8210954157782516","","","","0.8500799573560768","0.8500799573560768","0.8500799573560768","0.8321561833688699","0.8321561833688699","0.8321561833688699","","","","","","","","",""
"47","0.8503464818763325","0.8503464818763325","0.8503464818763325","","","","0.8431503198294243","0.8431503198294243","0.8431503198294243","","","","","","","0.8395522388059701","0.8395522388059701","0.8395522388059701","0.8852611940298508","0.8852611940298508","0.8852611940298508","","","","","","","0.8255597014925373","0.8255597014925373","0.8255597014925373","","","","0.7899786780383795","0.7899786780383795","0.7899786780383795","","","","","","","","","","0.8166311300639659","0.8166311300639659","0.8166311300639659","","","","0.8274253731343284","0.8274253731343284","0.8274253731343284","0.8194296375266525","0.8194296375266525","0.8194296375266525","","","","0.8588752665245203","0.8588752665245203","0.8588752665245203","","","","","","","","","","","","","0.8480810234541578","0.8480810234541578","0.8480810234541578","0.851545842217484","0.851545842217484","0.851545842217484","","","","","","","","",""
"48","","","","","","","0.843816631130064","0.843816631130064","0.843816631130064","","","","","","","0.8424840085287847","0.8424840085287847","0.8424840085287847","0.8804637526652452","0.8804637526652452","0.8804637526652452","","","","","","","0.8471481876332623","0.8471481876332623","0.8471481876332623","","","","0.8367537313432836","0.8367537313432836","0.8367537313432836","","","","","","","","","","0.8069029850746269","0.8069029850746269","0.8069029850746269","","","","","","","0.7602611940298506","0.7602611940298506","0.7602611940298506","","","","0.8611407249466951","0.8611407249466951","0.8611407249466951","","","","","","","","","","","","","0.8422174840085289","0.8422174840085289","0.8422174840085289","0.8352212153518124","0.8352212153518124","0.8352212153518124","","","","","","","","",""
"49","","","","","","","0.8462153518123667","0.8462153518123667","0.8462153518123667","","","","","","","0.8395522388059702","0.8395522388059702","0.8395522388059702","0.8823294243070362","0.8823294243070362","0.8823294243070362","","","","","","","0.8013059701492536","0.8013059701492536","0.8013059701492536","","","","0.8434168443496802","0.8434168443496802","0.8434168443496802","","","","","","","","","","0.8043710021321961","0.8043710021321961","0.8043710021321961","","","","","","","0.7594616204690833","0.7594616204690833","0.7594616204690833","","","","0.8716684434968017","0.8716684434968017","0.8716684434968017","","","","","","","","","","","","","0.8592750533049042","0.8592750533049042","0.8592750533049042","0.8503464818763327","0.8503464818763327","0.8503464818763327","","","","","","","","",""
"50","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8367537313432836","0.8367537313432836","0.8367537313432836","","","","0.8499466950959489","0.8499466950959489","0.8499466950959489","","","","","","","","","","0.821961620469083","0.821961620469083","0.821961620469083","","","","","","","0.769722814498934","0.769722814498934","0.769722814498934","","","","0.8632729211087421","0.8632729211087421","0.8632729211087421","","","","","","","","","","","","","0.8553438166311301","0.8553438166311301","0.8553438166311301","0.8312899786780384","0.8312899786780384","0.8312899786780384","","","","","","","","",""
"51","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8420842217484008","0.8420842217484008","0.8420842217484008","","","","0.8238272921108741","0.8238272921108741","0.8238272921108741","","","","","","","","","","0.8211620469083156","0.8211620469083156","0.8211620469083156","","","","","","","0.8029051172707888","0.8029051172707888","0.8029051172707888","","","","0.8583422174840085","0.8583422174840085","0.8583422174840085","","","","","","","","","","","","","0.8541444562899787","0.8541444562899787","0.8541444562899787","0.8446162046908317","0.8446162046908317","0.8446162046908317","","","","","","","","",""
"52","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8483475479744137","0.8483475479744137","0.8483475479744137","","","","0.832089552238806","0.832089552238806","0.832089552238806","","","","","","","","","","0.8195628997867804","0.8195628997867804","0.8195628997867804","","","","","","","0.8170309168443497","0.8170309168443497","0.8170309168443497","","","","0.8699360341151386","0.8699360341151386","0.8699360341151386","","","","","","","","","","","","","0.8518789978678039","0.8518789978678039","0.8518789978678039","0.843816631130064","0.843816631130064","0.843816631130064","","","","","","","","",""
"53","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8406183368869936","0.8406183368869936","0.8406183368869936","","","","0.8298240938166311","0.8298240938166311","0.8298240938166311","","","","","","","","","","0.8189632196162047","0.8189632196162047","0.8189632196162047","","","","","","","0.814498933901919","0.814498933901919","0.814498933901919","","","","0.8703358208955224","0.8703358208955224","0.8703358208955224","","","","","","","","","","","","","0.8521455223880596","0.8521455223880596","0.8521455223880596","0.8365538379530917","0.8365538379530917","0.8365538379530917","","","","","","","","",""
"54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8279584221748401","0.8279584221748401","0.8279584221748401","","","","","","","","","","","","","","","","","","","0.8107009594882729","0.8107009594882729","0.8107009594882729","","","","0.8636727078891259","0.8636727078891259","0.8636727078891259","","","","","","","","","","","","","","","","0.8470149253731344","0.8470149253731344","0.8470149253731344","","","","","","","","",""
"55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8535447761194029","0.8535447761194029","0.8535447761194029","","","","","","","","","","","","","","","","0.8474147121535182","0.8474147121535182","0.8474147121535182","","","","","","","","",""
"56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8583422174840085","0.8583422174840085","0.8583422174840085","","","","","","","","","","","","","","","","0.8363539445628998","0.8363539445628998","0.8363539445628998","","","","","","","","",""
"57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8492803837953092","0.8492803837953092","0.8492803837953092","","","","","","","","","","","","","","","","0.8435501066098081","0.8435501066098081","0.8435501066098081","","","","","","","","",""
"58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8534115138592752","0.8534115138592752","0.8534115138592752","","","","","","","","","","","","","","","","0.8430170575692963","0.8430170575692963","0.8430170575692963","","","","","","","","",""
"59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8548773987206822","0.8548773987206822","0.8548773987206822","","","","","","","","","","","","","","","","0.8428837953091683","0.8428837953091683","0.8428837953091683","","","","","","","","",""
