"Step","e75-30-baseline-20250607_004142 - val_f1","e75-30-baseline-20250607_004142 - val_f1__MIN","e75-30-baseline-20250607_004142 - val_f1__MAX","e75-28-baseline-20250607_003733 - val_f1","e75-28-baseline-20250607_003733 - val_f1__MIN","e75-28-baseline-20250607_003733 - val_f1__MAX","e75-29-baseline-20250607_003732 - val_f1","e75-29-baseline-20250607_003732 - val_f1__MIN","e75-29-baseline-20250607_003732 - val_f1__MAX","e75-26-baseline-20250607_002723 - val_f1","e75-26-baseline-20250607_002723 - val_f1__MIN","e75-26-baseline-20250607_002723 - val_f1__MAX","e75-27-baseline-20250607_002722 - val_f1","e75-27-baseline-20250607_002722 - val_f1__MIN","e75-27-baseline-20250607_002722 - val_f1__MAX","e75-25-baseline-20250607_002321 - val_f1","e75-25-baseline-20250607_002321 - val_f1__MIN","e75-25-baseline-20250607_002321 - val_f1__MAX","e75-24-baseline-20250607_001720 - val_f1","e75-24-baseline-20250607_001720 - val_f1__MIN","e75-24-baseline-20250607_001720 - val_f1__MAX","e75-23-baseline-20250607_001020 - val_f1","e75-23-baseline-20250607_001020 - val_f1__MIN","e75-23-baseline-20250607_001020 - val_f1__MAX","e75-22-baseline-20250606_234659 - val_f1","e75-22-baseline-20250606_234659 - val_f1__MIN","e75-22-baseline-20250606_234659 - val_f1__MAX","e75-21-baseline-20250606_233443 - val_f1","e75-21-baseline-20250606_233443 - val_f1__MIN","e75-21-baseline-20250606_233443 - val_f1__MAX","e75-20-baseline-20250606_233246 - val_f1","e75-20-baseline-20250606_233246 - val_f1__MIN","e75-20-baseline-20250606_233246 - val_f1__MAX","e75-19-baseline-20250606_233237 - val_f1","e75-19-baseline-20250606_233237 - val_f1__MIN","e75-19-baseline-20250606_233237 - val_f1__MAX","e75-18-baseline-20250606_232845 - val_f1","e75-18-baseline-20250606_232845 - val_f1__MIN","e75-18-baseline-20250606_232845 - val_f1__MAX","e75-17-baseline-20250606_232448 - val_f1","e75-17-baseline-20250606_232448 - val_f1__MIN","e75-17-baseline-20250606_232448 - val_f1__MAX","e75-16-baseline-20250606_224845 - val_f1","e75-16-baseline-20250606_224845 - val_f1__MIN","e75-16-baseline-20250606_224845 - val_f1__MAX","e75-15-baseline-20250606_224255 - val_f1","e75-15-baseline-20250606_224255 - val_f1__MIN","e75-15-baseline-20250606_224255 - val_f1__MAX","e75-14-baseline-20250606_223806 - val_f1","e75-14-baseline-20250606_223806 - val_f1__MIN","e75-14-baseline-20250606_223806 - val_f1__MAX","e75-13-baseline-20250606_223602 - val_f1","e75-13-baseline-20250606_223602 - val_f1__MIN","e75-13-baseline-20250606_223602 - val_f1__MAX","e75-12-baseline-20250606_221958 - val_f1","e75-12-baseline-20250606_221958 - val_f1__MIN","e75-12-baseline-20250606_221958 - val_f1__MAX","e75-11-baseline-20250606_221957 - val_f1","e75-11-baseline-20250606_221957 - val_f1__MIN","e75-11-baseline-20250606_221957 - val_f1__MAX","e75-10-baseline-20250606_221227 - val_f1","e75-10-baseline-20250606_221227 - val_f1__MIN","e75-10-baseline-20250606_221227 - val_f1__MAX","e75-9-baseline-20250606_215321 - val_f1","e75-9-baseline-20250606_215321 - val_f1__MIN","e75-9-baseline-20250606_215321 - val_f1__MAX","e75-8-baseline-20250606_215120 - val_f1","e75-8-baseline-20250606_215120 - val_f1__MIN","e75-8-baseline-20250606_215120 - val_f1__MAX","e75-7-baseline-20250606_214320 - val_f1","e75-7-baseline-20250606_214320 - val_f1__MIN","e75-7-baseline-20250606_214320 - val_f1__MAX","e75-6-baseline-20250606_214145 - val_f1","e75-6-baseline-20250606_214145 - val_f1__MIN","e75-6-baseline-20250606_214145 - val_f1__MAX","e75-5-baseline-20250606_213341 - val_f1","e75-5-baseline-20250606_213341 - val_f1__MIN","e75-5-baseline-20250606_213341 - val_f1__MAX","e75-1-baseline-20250606_210919 - val_f1","e75-1-baseline-20250606_210919 - val_f1__MIN","e75-1-baseline-20250606_210919 - val_f1__MAX","e75-4-baseline-20250606_210919 - val_f1","e75-4-baseline-20250606_210919 - val_f1__MIN","e75-4-baseline-20250606_210919 - val_f1__MAX","e75-3-baseline-20250606_210919 - val_f1","e75-3-baseline-20250606_210919 - val_f1__MIN","e75-3-baseline-20250606_210919 - val_f1__MAX","e75-2-baseline-20250606_210919 - val_f1","e75-2-baseline-20250606_210919 - val_f1__MIN","e75-2-baseline-20250606_210919 - val_f1__MAX"
"43","0.6949152542372882","0.6949152542372882","0.6949152542372882","0.71875","0.71875","0.71875","0.6861313868613139","0.6861313868613139","0.6861313868613139","","","","","","","0.7205882352941176","0.7205882352941176","0.7205882352941176","0.5684210526315789","0.5684210526315789","0.5684210526315789","","","","","","","0.6885245901639344","0.6885245901639344","0.6885245901639344","0.65625","0.65625","0.65625","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6065573770491803","0.6065573770491803","0.6065573770491803","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7301587301587301","0.7301587301587301","0.7301587301587301","0.6829268292682927","0.6829268292682927","0.6829268292682927","","","","0.6984126984126984","0.6984126984126984","0.6984126984126984","0.6554621848739496","0.6554621848739496","0.6554621848739496","0.676056338028169","0.676056338028169","0.676056338028169","0.6811594202898551","0.6811594202898551","0.6811594202898551","","","","","","","0.6875","0.6875","0.6875","","","","0.7213114754098361","0.7213114754098361","0.7213114754098361","0.6976744186046512","0.6976744186046512","0.6976744186046512","","","","","","","0.7244094488188977","0.7244094488188977","0.7244094488188977"
"44","0.6774193548387096","0.6774193548387096","0.6774193548387096","","","","0.6993006993006993","0.6993006993006993","0.6993006993006993","","","","","","","0.7164179104477612","0.7164179104477612","0.7164179104477612","0.75","0.75","0.75","","","","","","","0.6610169491525424","0.6610169491525424","0.6610169491525424","0.672","0.672","0.672","0.7256637168141593","0.7256637168141593","0.7256637168141593","0.6016260162601627","0.6016260162601627","0.6016260162601627","","","","0.734375","0.734375","0.734375","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","","0.6976744186046512","0.6976744186046512","0.6976744186046512","0.6984126984126984","0.6984126984126984","0.6984126984126984","0.6818181818181818","0.6818181818181818","0.6818181818181818","0.7121212121212122","0.7121212121212122","0.7121212121212122","","","","","","","0.7230769230769231","0.7230769230769231","0.7230769230769231","","","","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.6504065040650406","0.6504065040650406","0.6504065040650406","","","","","","","0.7175572519083969","0.7175572519083969","0.7175572519083969"
"45","0.6771653543307087","0.6771653543307087","0.6771653543307087","","","","0.6906474820143885","0.6906474820143885","0.6906474820143885","","","","","","","0.7230769230769231","0.7230769230769231","0.7230769230769231","0.5656565656565656","0.5656565656565656","0.5656565656565656","","","","","","","0.6306306306306306","0.6306306306306306","0.6306306306306306","0.6829268292682927","0.6829268292682927","0.6829268292682927","0.7022900763358778","0.7022900763358778","0.7022900763358778","0.6461538461538462","0.6461538461538462","0.6461538461538462","","","","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.7107438016528925","0.7107438016528925","0.7107438016528925","","","","0.7121212121212122","0.7121212121212122","0.7121212121212122","0.6938775510204082","0.6938775510204082","0.6938775510204082","","","","0.6976744186046512","0.6976744186046512","0.6976744186046512","","","","","","","0.6976744186046512","0.6976744186046512","0.6976744186046512","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.6612903225806451","0.6612903225806451","0.6612903225806451","","","","","","","","",""
"46","0.6727272727272727","0.6727272727272727","0.6727272727272727","","","","0.6993006993006993","0.6993006993006993","0.6993006993006993","","","","","","","0.6976744186046512","0.6976744186046512","0.6976744186046512","0.7681159420289855","0.7681159420289855","0.7681159420289855","","","","","","","0.6551724137931034","0.6551724137931034","0.6551724137931034","","","","0.6774193548387096","0.6774193548387096","0.6774193548387096","0.625","0.625","0.625","","","","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.7014925373134329","0.7014925373134329","0.7014925373134329","","","","0.706766917293233","0.706766917293233","0.706766917293233","0.6721311475409836","0.6721311475409836","0.6721311475409836","","","","0.706766917293233","0.706766917293233","0.706766917293233","","","","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","0.7107438016528925","0.7107438016528925","0.7107438016528925","0.6825396825396826","0.6825396825396826","0.6825396825396826","","","","","","","","",""
"47","0.6721311475409836","0.6721311475409836","0.6721311475409836","","","","0.6762589928057554","0.6762589928057554","0.6762589928057554","","","","","","","0.7086614173228346","0.7086614173228346","0.7086614173228346","0.8148148148148148","0.8148148148148148","0.8148148148148148","","","","","","","0.6853146853146853","0.6853146853146853","0.6853146853146853","","","","0.6766917293233082","0.6766917293233082","0.6766917293233082","","","","","","","","","","0.6875","0.6875","0.6875","","","","0.706766917293233","0.706766917293233","0.706766917293233","0.7172413793103448","0.7172413793103448","0.7172413793103448","","","","0.7164179104477612","0.7164179104477612","0.7164179104477612","","","","","","","","","","","","","0.704","0.704","0.704","0.6935483870967742","0.6935483870967742","0.6935483870967742","","","","","","","","",""
"48","","","","","","","0.6762589928057554","0.6762589928057554","0.6762589928057554","","","","","","","0.732824427480916","0.732824427480916","0.732824427480916","0.752","0.752","0.752","","","","","","","0.6486486486486487","0.6486486486486487","0.6486486486486487","","","","0.6491228070175439","0.6491228070175439","0.6491228070175439","","","","","","","","","","0.6491228070175439","0.6491228070175439","0.6491228070175439","","","","","","","0.52","0.52","0.52","","","","0.703125","0.703125","0.703125","","","","","","","","","","","","","0.6722689075630253","0.6722689075630253","0.6722689075630253","0.6870229007633588","0.6870229007633588","0.6870229007633588","","","","","","","","",""
"49","","","","","","","0.6716417910447762","0.6716417910447762","0.6716417910447762","","","","","","","0.732824427480916","0.732824427480916","0.732824427480916","0.7851851851851852","0.7851851851851852","0.7851851851851852","","","","","","","0.6814814814814815","0.6814814814814815","0.6814814814814815","","","","0.7218045112781954","0.7218045112781954","0.7218045112781954","","","","","","","","","","0.6714285714285714","0.6714285714285714","0.6714285714285714","","","","","","","0.625","0.625","0.625","","","","0.7286821705426356","0.7286821705426356","0.7286821705426356","","","","","","","","","","","","","0.7384615384615385","0.7384615384615385","0.7384615384615385","0.6721311475409836","0.6721311475409836","0.6721311475409836","","","","","","","","",""
"50","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.723404255319149","0.723404255319149","0.723404255319149","","","","0.676923076923077","0.676923076923077","0.676923076923077","","","","","","","","","","0.6495726495726496","0.6495726495726496","0.6495726495726496","","","","","","","0.5087719298245614","0.5087719298245614","0.5087719298245614","","","","0.725925925925926","0.725925925925926","0.725925925925926","","","","","","","","","","","","","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.7172413793103448","0.7172413793103448","0.7172413793103448","","","","","","","","",""
"51","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71875","0.71875","0.71875","","","","0.6818181818181818","0.6818181818181818","0.6818181818181818","","","","","","","","","","0.6885245901639344","0.6885245901639344","0.6885245901639344","","","","","","","0.6473988439306358","0.6473988439306358","0.6473988439306358","","","","0.6935483870967742","0.6935483870967742","0.6935483870967742","","","","","","","","","","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.6722689075630253","0.6722689075630253","0.6722689075630253","","","","","","","","",""
"52","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7213114754098361","0.7213114754098361","0.7213114754098361","","","","0.6875","0.6875","0.6875","","","","","","","","","","0.6991869918699187","0.6991869918699187","0.6991869918699187","","","","","","","0.6929133858267716","0.6929133858267716","0.6929133858267716","","","","0.7419354838709677","0.7419354838709677","0.7419354838709677","","","","","","","","","","","","","0.7244094488188977","0.7244094488188977","0.7244094488188977","0.6611570247933884","0.6611570247933884","0.6611570247933884","","","","","","","","",""
"53","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","0.6875","0.6875","0.6875","","","","","","","","","","0.688","0.688","0.688","","","","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","","","","","","","","","","0.7","0.7","0.7","0.7","0.7","0.7","","","","","","","","",""
"54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7121212121212122","0.7121212121212122","0.7121212121212122","","","","","","","","","","","","","","","","","","","0.6714285714285714","0.6714285714285714","0.6714285714285714","","","","0.6875","0.6875","0.6875","","","","","","","","","","","","","","","","0.7222222222222222","0.7222222222222222","0.7222222222222222","","","","","","","","",""
"55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7086614173228346","0.7086614173228346","0.7086614173228346","","","","","","","","","","","","","","","","0.6935483870967742","0.6935483870967742","0.6935483870967742","","","","","","","","",""
"56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7076923076923077","0.7076923076923077","0.7076923076923077","","","","","","","","","","","","","","","","0.6938775510204082","0.6938775510204082","0.6938775510204082","","","","","","","","",""
"57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7022900763358778","0.7022900763358778","0.7022900763358778","","","","","","","","","","","","","","","","0.7230769230769231","0.7230769230769231","0.7230769230769231","","","","","","","","",""
"58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6917293233082706","0.6917293233082706","0.6917293233082706","","","","","","","","","","","","","","","","0.7086614173228346","0.7086614173228346","0.7086614173228346","","","","","","","","",""
"59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7101449275362319","0.7101449275362319","0.7101449275362319","","","","","","","","","","","","","","","","0.7086614173228346","0.7086614173228346","0.7086614173228346","","","","","","","","",""
